"Attrition","Age","Gender","MaritalStatus","BusinessTravel","Department","DistanceFromHome","EducationField","JobRole","MonthlyIncome","JobSatisfaction","OverTime","PerformanceRating","YearsAtCompany"
"No",47,"Male","Single","Travel_Rarely","Research & Development",25,"Medical","Healthcare Representative",8633,3,"No",4,17
"No",33,"Male","Divorced","Non-Travel","Research & Development",1,"Medical","Laboratory Technician",2008,3,"No",3,1
"No",38,"Male","Married","Travel_Rarely","Sales",1,"Life Sciences","Sales Executive",4440,2,"No",3,15
"No",31,"Male","Married","Travel_Rarely","Sales",2,"Life Sciences","Sales Representative",3067,3,"No",3,2
"No",38,"Male","Married","Travel_Frequently","Research & Development",6,"Life Sciences","Manufacturing Director",5321,3,"No",3,8
"No",42,"Male","Divorced","Travel_Rarely","Research & Development",18,"Life Sciences","Research Scientist",5410,1,"Yes",3,4
"No",41,"Male","Married","Travel_Rarely","Research & Development",1,"Life Sciences","Research Scientist",2782,4,"No",4,5
"No",47,"Female","Married","Non-Travel","Research & Development",1,"Medical","Research Director",11957,2,"No",3,13
"No",35,"Male","Married","Travel_Rarely","Research & Development",11,"Medical","Laboratory Technician",2660,3,"Yes",3,2
"No",22,"Male","Single","Travel_Rarely","Research & Development",1,"Life Sciences","Research Scientist",3375,3,"No",3,3
"No",35,"Male","Single","Travel_Rarely","Research & Development",9,"Medical","Research Scientist",5098,3,"No",3,10
"No",33,"Female","Married","Travel_Rarely","Research & Development",15,"Medical","Healthcare Representative",4878,4,"Yes",3,9
"No",32,"Female","Single","Travel_Rarely","Research & Development",29,"Life Sciences","Laboratory Technician",2837,2,"No",3,6
"No",40,"Male","Married","Travel_Rarely","Research & Development",1,"Life Sciences","Laboratory Technician",2406,4,"No",3,1
"No",32,"Male","Married","Travel_Rarely","Sales",1,"Medical","Sales Representative",2269,2,"No",3,2
"No",39,"Male","Single","Travel_Rarely","Research & Development",24,"Life Sciences","Research Scientist",4108,4,"No",3,7
"No",38,"Female","Married","Travel_Rarely","Research & Development",10,"Medical","Research Director",13206,3,"No",3,18
"No",32,"Female","Married","Travel_Rarely","Sales",1,"Marketing","Sales Executive",10422,4,"No",3,14
"No",37,"Female","Married","Travel_Rarely","Research & Development",10,"Life Sciences","Research Director",13744,4,"Yes",4,16
"No",25,"Female","Divorced","Travel_Rarely","Sales",8,"Other","Sales Executive",4907,3,"Yes",4,5
"No",52,"Male","Divorced","Non-Travel","Sales",29,"Life Sciences","Sales Representative",3482,4,"No",3,9
"No",44,"Male","Single","Travel_Rarely","Research & Development",1,"Medical","Research Scientist",2436,4,"Yes",3,4
"No",21,"Male","Single","Travel_Rarely","Sales",5,"Medical","Sales Representative",2380,1,"Yes",3,2
"No",39,"Male","Single","Non-Travel","Research & Development",9,"Life Sciences","Manager",19431,4,"No",3,6
"Yes",23,"Male","Married","Travel_Frequently","Sales",9,"Marketing","Sales Representative",1790,1,"No",3,1
"No",36,"Female","Married","Travel_Rarely","Sales",3,"Medical","Sales Executive",7644,4,"No",3,9
"No",36,"Female","Divorced","Travel_Frequently","Research & Development",4,"Life Sciences","Manufacturing Director",5131,2,"No",3,4
"No",56,"Male","Divorced","Non-Travel","Research & Development",1,"Life Sciences","Healthcare Representative",6306,3,"No",4,13
"Yes",29,"Male","Married","Travel_Rarely","Research & Development",1,"Medical","Research Scientist",4787,4,"Yes",3,2
"No",42,"Male","Married","Travel_Rarely","Research & Development",2,"Life Sciences","Manager",18880,3,"No",3,22
"Yes",56,"Male","Married","Travel_Rarely","Research & Development",7,"Technical Degree","Laboratory Technician",2339,3,"No",3,10
"No",41,"Female","Married","Travel_Rarely","Research & Development",28,"Life Sciences","Manufacturing Director",13570,2,"No",4,20
"No",34,"Female","Married","Travel_Rarely","Sales",28,"Marketing","Sales Executive",6712,3,"No",4,8
"No",36,"Male","Divorced","Non-Travel","Sales",15,"Marketing","Sales Executive",5406,4,"No",4,15
"No",41,"Male","Divorced","Travel_Rarely","Sales",3,"Life Sciences","Sales Executive",8938,2,"No",3,5
"No",32,"Male","Single","Travel_Rarely","Research & Development",2,"Technical Degree","Research Scientist",2439,1,"No",3,4
"No",35,"Female","Single","Travel_Rarely","Human Resources",26,"Life Sciences","Human Resources",8837,4,"Yes",3,9
"No",38,"Female","Married","Travel_Rarely","Sales",10,"Life Sciences","Sales Executive",5343,4,"No",3,10
"Yes",50,"Male","Divorced","Travel_Frequently","Sales",1,"Life Sciences","Sales Executive",6728,3,"No",3,6
"No",36,"Female","Married","Travel_Rarely","Sales",11,"Marketing","Sales Executive",6652,4,"No",3,6
"No",45,"Female","Single","Travel_Rarely","Sales",20,"Life Sciences","Sales Executive",4850,3,"No",3,5
"No",40,"Male","Single","Travel_Rarely","Research & Development",2,"Life Sciences","Research Scientist",2809,3,"No",3,2
"No",35,"Male","Married","Travel_Frequently","Research & Development",18,"Life Sciences","Healthcare Representative",5689,3,"Yes",3,10
"No",40,"Female","Married","Travel_Rarely","Research & Development",2,"Medical","Research Scientist",2001,3,"No",3,5
"No",35,"Female","Married","Travel_Rarely","Research & Development",1,"Life Sciences","Research Scientist",2977,4,"No",3,4
"No",29,"Male","Married","Travel_Rarely","Research & Development",13,"Other","Laboratory Technician",4025,2,"Yes",3,4
"No",29,"Female","Single","Travel_Rarely","Research & Development",28,"Medical","Research Scientist",3785,1,"No",3,5
"Yes",50,"Male","Divorced","Travel_Rarely","Sales",28,"Marketing","Sales Executive",10854,1,"Yes",3,3
"No",39,"Female","Married","Travel_Rarely","Sales",24,"Marketing","Sales Executive",12031,4,"No",3,20
"No",31,"Male","Single","Non-Travel","Research & Development",5,"Medical","Manufacturing Director",9936,1,"No",3,9
"No",26,"Female","Single","Travel_Rarely","Sales",5,"Other","Sales Representative",2966,3,"No",3,4
"No",36,"Male","Married","Travel_Frequently","Research & Development",23,"Medical","Laboratory Technician",2571,4,"No",3,5
"No",39,"Male","Married","Travel_Rarely","Research & Development",6,"Medical","Healthcare Representative",9991,1,"No",3,7
"No",27,"Male","Married","Travel_Rarely","Research & Development",4,"Life Sciences","Manufacturing Director",6142,2,"Yes",4,6
"No",49,"Male","Married","Travel_Frequently","Sales",2,"Medical","Sales Executive",5390,2,"No",3,9
"No",34,"Male","Married","Travel_Rarely","Research & Development",8,"Medical","Laboratory Technician",4404,3,"No",3,4
"Yes",41,"Female","Single","Travel_Rarely","Sales",1,"Life Sciences","Sales Executive",5993,4,"Yes",3,6
"Yes",37,"Male","Single","Travel_Rarely","Research & Development",2,"Other","Laboratory Technician",2090,3,"Yes",3,0
"Yes",28,"Male","Single","Travel_Rarely","Research & Development",24,"Life Sciences","Laboratory Technician",2028,3,"Yes",3,4
"Yes",36,"Male","Single","Travel_Rarely","Sales",9,"Life Sciences","Sales Representative",3407,1,"No",4,5
"Yes",34,"Male","Single","Travel_Rarely","Research & Development",6,"Medical","Research Scientist",2960,1,"No",3,4
"Yes",32,"Female","Single","Travel_Frequently","Research & Development",16,"Life Sciences","Research Scientist",3919,1,"Yes",4,10
"Yes",39,"Male","Married","Travel_Rarely","Sales",5,"Technical Degree","Sales Representative",2086,4,"No",3,1
"Yes",24,"Male","Married","Travel_Rarely","Research & Development",1,"Medical","Research Scientist",2293,4,"Yes",3,2
"Yes",50,"Male","Married","Travel_Rarely","Sales",3,"Marketing","Sales Representative",2683,3,"Yes",3,3
"Yes",26,"Male","Single","Travel_Rarely","Research & Development",25,"Life Sciences","Laboratory Technician",2293,3,"No",3,1
"Yes",41,"Female","Married","Travel_Rarely","Research & Development",12,"Technical Degree","Research Director",19545,3,"No",3,22
"Yes",48,"Male","Single","Travel_Rarely","Research & Development",1,"Life Sciences","Laboratory Technician",5381,3,"Yes",3,1
"Yes",28,"Male","Single","Travel_Rarely","Research & Development",5,"Technical Degree","Laboratory Technician",3441,3,"Yes",3,2
"Yes",36,"Male","Married","Travel_Rarely","Research & Development",9,"Medical","Research Scientist",3388,3,"Yes",3,1
"Yes",46,"Male","Single","Travel_Rarely","Sales",9,"Medical","Sales Executive",9619,4,"No",3,9
"Yes",37,"Male","Divorced","Travel_Rarely","Human Resources",6,"Human Resources","Human Resources",2073,1,"Yes",4,3
"Yes",20,"Female","Single","Travel_Frequently","Research & Development",6,"Life Sciences","Laboratory Technician",2926,4,"Yes",3,1
"Yes",25,"Male","Single","Travel_Rarely","Sales",5,"Marketing","Sales Executive",5744,3,"Yes",3,6
"Yes",34,"Male","Single","Travel_Frequently","Research & Development",7,"Life Sciences","Laboratory Technician",6074,3,"Yes",4,9
"Yes",56,"Female","Married","Travel_Rarely","Research & Development",14,"Life Sciences","Research Scientist",4963,2,"Yes",3,5
"Yes",31,"Male","Married","Travel_Rarely","Sales",6,"Life Sciences","Sales Executive",6172,3,"Yes",3,7
"Yes",58,"Female","Married","Travel_Rarely","Research & Development",23,"Medical","Healthcare Representative",10312,4,"No",3,40
"Yes",19,"Male","Single","Travel_Rarely","Sales",22,"Marketing","Sales Representative",1675,3,"Yes",3,0
"Yes",31,"Female","Married","Travel_Rarely","Sales",20,"Life Sciences","Sales Executive",4559,3,"Yes",3,2
"Yes",51,"Male","Single","Travel_Frequently","Research & Development",8,"Life Sciences","Manufacturing Director",10650,4,"No",3,4
"Yes",32,"Female","Single","Travel_Rarely","Research & Development",9,"Medical","Laboratory Technician",4200,1,"No",4,5
"Yes",19,"Female","Single","Travel_Frequently","Sales",1,"Technical Degree","Sales Representative",2325,1,"No",4,0
"Yes",19,"Male","Single","Travel_Rarely","Research & Development",2,"Life Sciences","Laboratory Technician",1102,4,"No",4,1
"Yes",41,"Female","Single","Travel_Rarely","Sales",20,"Marketing","Sales Representative",3140,2,"Yes",4,4
"Yes",35,"Male","Married","Travel_Rarely","Research & Development",23,"Life Sciences","Manufacturing Director",5916,3,"Yes",3,1
"Yes",38,"Male","Married","Travel_Rarely","Research & Development",29,"Medical","Healthcare Representative",6673,1,"Yes",3,1
"Yes",29,"Female","Married","Travel_Rarely","Sales",27,"Marketing","Sales Executive",7639,4,"No",4,10
"Yes",32,"Male","Married","Travel_Rarely","Sales",4,"Medical","Sales Executive",10400,4,"No",3,14
"Yes",30,"Female","Single","Travel_Rarely","Research & Development",3,"Technical Degree","Research Scientist",2657,1,"Yes",3,5
"Yes",30,"Female","Single","Travel_Frequently","Sales",26,"Marketing","Sales Executive",6696,1,"No",3,6
"Yes",29,"Male","Single","Travel_Rarely","Research & Development",1,"Technical Degree","Research Scientist",2058,3,"No",3,6
"Yes",29,"Male","Single","Travel_Rarely","Research & Development",18,"Medical","Research Scientist",2389,4,"Yes",3,4
"Yes",33,"Male","Married","Travel_Rarely","Research & Development",14,"Medical","Laboratory Technician",2436,4,"Yes",3,5
"Yes",33,"Female","Married","Travel_Rarely","Research & Development",2,"Life Sciences","Laboratory Technician",2707,1,"No",4,9
"Yes",32,"Male","Single","Travel_Rarely","Research & Development",1,"Life Sciences","Laboratory Technician",3730,3,"Yes",3,3
"Yes",37,"Male","Divorced","Travel_Frequently","Research & Development",10,"Medical","Manufacturing Director",10048,3,"No",3,1
"Yes",31,"Male","Single","Travel_Frequently","Research & Development",29,"Medical","Laboratory Technician",3479,2,"No",3,5
"Yes",28,"Male","Single","Travel_Rarely","Research & Development",2,"Life Sciences","Laboratory Technician",3485,3,"No",3,0
"Yes",47,"Male","Married","Non-Travel","Research & Development",29,"Life Sciences","Manager",11849,2,"Yes",3,10
"Yes",44,"Male","Divorced","Travel_Frequently","Research & Development",24,"Life Sciences","Laboratory Technician",3161,3,"Yes",4,1
"Yes",26,"Male","Divorced","Travel_Rarely","Research & Development",16,"Medical","Laboratory Technician",2373,2,"Yes",3,3
"Yes",26,"Male","Single","Travel_Rarely","Sales",4,"Marketing","Sales Executive",5828,4,"Yes",3,8
"Yes",18,"Male","Single","Travel_Rarely","Research & Development",3,"Life Sciences","Laboratory Technician",1420,3,"No",3,0
"Yes",52,"Male","Married","Travel_Rarely","Research & Development",8,"Medical","Research Scientist",4941,2,"No",3,8
"Yes",28,"Male","Married","Travel_Rarely","Research & Development",2,"Medical","Research Scientist",3464,4,"Yes",3,3
"Yes",39,"Female","Married","Travel_Rarely","Sales",3,"Medical","Sales Executive",5238,3,"Yes",3,1
"Yes",29,"Male","Married","Travel_Rarely","Research & Development",8,"Other","Laboratory Technician",2119,1,"Yes",3,7
"Yes",21,"Female","Single","Travel_Frequently","Sales",1,"Technical Degree","Sales Representative",2174,2,"Yes",3,3
"Yes",33,"Female","Single","Travel_Rarely","Sales",5,"Marketing","Sales Representative",2851,3,"Yes",3,1
"Yes",41,"Male","Single","Travel_Frequently","Sales",4,"Marketing","Sales Executive",9355,2,"No",3,8
"Yes",40,"Male","Married","Travel_Rarely","Sales",22,"Marketing","Sales Executive",6380,3,"Yes",3,6
"Yes",21,"Female","Single","Travel_Rarely","Sales",12,"Life Sciences","Sales Representative",2716,2,"No",3,1
"Yes",34,"Male","Single","Non-Travel","Sales",19,"Marketing","Sales Executive",5304,4,"Yes",3,5
"Yes",26,"Male","Single","Travel_Frequently","Research & Development",3,"Technical Degree","Research Scientist",3102,1,"No",4,6
"Yes",30,"Male","Single","Travel_Frequently","Research & Development",4,"Technical Degree","Research Scientist",2285,4,"Yes",4,1
"Yes",25,"Male","Married","Travel_Rarely","Research & Development",3,"Medical","Laboratory Technician",4031,1,"No",3,2
"Yes",24,"Female","Single","Travel_Rarely","Sales",1,"Technical Degree","Sales Representative",3202,2,"Yes",3,5
"Yes",34,"Female","Divorced","Travel_Frequently","Sales",6,"Marketing","Sales Representative",2351,3,"No",3,2
"Yes",29,"Female","Married","Travel_Rarely","Research & Development",25,"Technical Degree","Research Scientist",2546,2,"No",3,2
"Yes",19,"Male","Single","Travel_Rarely","Human Resources",2,"Technical Degree","Human Resources",2564,4,"No",3,1
"Yes",33,"Male","Married","Travel_Rarely","Research & Development",15,"Medical","Manager",13610,3,"Yes",3,7
"Yes",33,"Male","Divorced","Travel_Rarely","Research & Development",10,"Medical","Laboratory Technician",3408,4,"No",3,4
"Yes",31,"Male","Married","Travel_Frequently","Research & Development",20,"Life Sciences","Healthcare Representative",9824,3,"No",3,1
"Yes",34,"Female","Divorced","Travel_Frequently","Human Resources",23,"Human Resources","Human Resources",9950,1,"Yes",3,3
"Yes",22,"Male","Single","Travel_Frequently","Research & Development",4,"Technical Degree","Laboratory Technician",3894,3,"No",3,2
"Yes",26,"Female","Divorced","Travel_Frequently","Human Resources",17,"Life Sciences","Human Resources",2741,3,"Yes",3,7
"Yes",18,"Male","Single","Travel_Frequently","Sales",5,"Marketing","Sales Representative",1878,2,"Yes",3,0
"Yes",26,"Male","Single","Travel_Rarely","Research & Development",24,"Technical Degree","Laboratory Technician",2340,4,"Yes",3,1
"Yes",32,"Male","Married","Non-Travel","Sales",11,"Other","Sales Executive",4707,3,"No",3,4
"Yes",24,"Female","Married","Travel_Frequently","Research & Development",7,"Life Sciences","Laboratory Technician",2886,3,"Yes",3,6
"Yes",30,"Male","Married","Travel_Frequently","Sales",12,"Life Sciences","Sales Representative",2033,1,"No",3,1
"Yes",31,"Male","Divorced","Travel_Rarely","Sales",13,"Medical","Sales Executive",4233,1,"No",3,3
"Yes",27,"Male","Divorced","Travel_Rarely","Sales",2,"Marketing","Sales Representative",3041,1,"No",3,4
"Yes",45,"Female","Married","Travel_Frequently","Sales",26,"Life Sciences","Sales Executive",4286,1,"No",3,1
"Yes",20,"Male","Single","Travel_Rarely","Research & Development",10,"Medical","Research Scientist",1009,3,"Yes",3,1
"Yes",33,"Male","Single","Travel_Frequently","Research & Development",3,"Life Sciences","Research Scientist",3348,1,"Yes",3,10
"Yes",24,"Female","Single","Travel_Rarely","Sales",3,"Life Sciences","Sales Executive",4577,3,"No",3,2
"Yes",50,"Male","Married","Travel_Frequently","Sales",8,"Technical Degree","Sales Executive",6796,3,"Yes",3,4
"Yes",28,"Female","Single","Travel_Rarely","Research & Development",1,"Life Sciences","Research Scientist",2216,2,"Yes",3,7
